Hardware,Num of Hardware,Framework,Model,Input Length,Output Length,Image Size,Batch Size,Text Tokens,Image Tokens,Multimodal Tokens,Avg Latency,Multimodal Token Throughput,Multimodal Request Throughput
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,128,128,128,64,16384,1048576,1064960,5.878224352995555,181170.35622454496,10.88764160003275
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,256,256,128,64,32768,1048576,1081344,3.8441544050971665,281295.6728705249,16.648654881068
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,512,512,128,64,65536,1048576,1114112,4.337601533004393,256849.78011991858,14.754697846962234
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,1024,1024,128,64,131072,1048576,1179648,8.791392797293762,134182.15147469338,7.279847627750293
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,128,128,256,64,16384,4194304,4210688,5.604445373173803,751312.1673296787,11.419506434364036
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,256,256,256,64,32768,4194304,4227072,4.3573971552153425,970091.0542296203,14.687667366606412
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,512,512,256,64,65536,4194304,4259840,4.627757116376112,920497.7471539779,13.82959355700087
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,1024,1024,256,64,131072,4194304,4325376,4.966228675873329,870957.8801744097,12.887042497845787
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,128,128,512,64,16384,16777216,16793600,5.861678812187165,2864981.268691147,10.918373737390041
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,256,256,512,64,32768,16777216,16809984,3.7886818499925234,4436895.11697404,16.892418665379964
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,512,512,512,64,65536,16777216,16842752,4.135619226998339,4072607.0451666275,15.475312519632432
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,1024,1024,512,64,131072,16777216,16908288,4.784847048887362,3533715.4620087068,13.375558162278596
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,128,128,1024,64,16384,67108864,67125248,4.456994359071056,15060653.568785422,14.3594527710686
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,256,256,1024,64,32768,67108864,67141632,4.747970579657704,14141122.164417552,13.479443253966828
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,512,512,1024,64,65536,67108864,67174400,5.014696304531147,13395507.109633537,12.762487718781951
Nvidia A100 GPU,4,vLLM,facebook/chameleon-7b,1024,1024,1024,64,131072,67108864,67239936,5.98815998636807,11228814.218903704,10.687757198487475
